"Index","PublishDate","VisitDate","Url","Content"
"166","2019-04-29","2023-03-24","https://blog.acthompson.net/2019/04/game-of-thrones-and-computer-science.html","I confess that I have not watched a single episode of Game of Thrones. That doesn’t mean I am oblivious to the social impact of the show. My online social media is full of it. So when Rita Tillson Vasak linked to this Slate article explaining why a recent episode was so hard to view I jumped to read it. The article talks about data compression and how a lot of compression made it hard for a lot of people to really view the scenes. It talks about data compression in a way that assumes the reader has a clue as to what they are talking about. It uses the term “lossy video compression” and talks about the layers of compression involved in getting the digital image to your screen. I wonder how many people read that article without comprehending it very well. Hopefully my Advanced Placement Computer Science Principles students would get it all. We talk about compression in AP CS P. I’ve also played with lossy compression with my Programming Honors students (Lossy Text Compression Project ). I talk about compression in terms of text, images, video, and music. I think students mostly get it. Rita suggested this article as part of review for the APCSP exam (coming in less than two weeks!) and I think that is a great suggestion. I may use it next year when we talk about compression as well. I think it is a good visual and discussion as to what can go wrong in our attempts to get the most data through the smallest “pipe” in the least amount of time. Showing specific examples of the effects, positive and negative, of computer science technology when it also ties into a social event can make a great impression."
"167","2018-10-16","2023-03-24","https://blog.acthompson.net/2018/10/lossy-text-compression-project.html","My motto has long been ""steal from the best"" at least when it comes to teaching resources. Today I found a good project from Code.org. I'm using their Advanced Placement Computer Science Principles curriculum and we are currently learning about data compression. Code has created a Lossy Text Compression app (See image or visit link). that students can try out. The code is also available which is very nice. The algorithm is to keep the first letter of every word and then remove all the vowels to create a new, compressed message. Now the app is really nice and because the code is available several students modified it to try different things out. One of them just changed the message to report 100% compression. No surprise there of course. I am thinking that I may have some of my coding students (in my classes that are not AP CS P) write their own versions. It is a fairly easy string manipulation exercise which makes it good for beginners. Parsing of text is a good thing to learn anyway. It also lets me bring data compression into the class discussion and I see that as a big plus. Besides, I just really like string manipulation projects."
"168","2018-10-17","2023-03-24","https://blog.acthompson.net/2018/10/join-csk8-twitter-char-17-october-2018.html","These are great chats with a lot of wonderful people sharing ideas about computer science in grades K through 8. Join us for #csk8 chat on Wed, 10/17, at 5pm PT/6pm MT/7pm CT/8pm ET for the 3rd in our series of chats about the cross curricular integration of CS for 5-14 year olds. We will be talking about The Integration of Computer Science & Math in K-8. #CSforAll"
"169","2018-10-17","2023-03-24","https://blog.acthompson.net/2018/10/acm-to-host-twitter-chat-on-ethics-in.html","On Thursday, October 18, ACM will host a Twitter chat on ethics in computing beginning at 11:00 a.m. EDT (15:00 UTC). During the chat, ACM will post discussion questions from the Twitter handle, @TheOfficialACM. We are inviting the computing community on Twitter to join the discussion using the hashtag #ACMCodeOfEthics. Catherine Flick, Michael Kirpatrick, and Marty Wolf (members of the ACM Committee on Professional Ethics, which spearheaded the ACM Code of Ethics and Professional Conduct update) will take part in the discussion."
"170","2018-10-18","2023-03-24","https://blog.acthompson.net/2018/10/professional-development-is.html","I first started to appreciate the cost of professional development when I was working with and for Microsoft. Microsoft at the time was working hard to promote the use of Visual Studio as a programming teaching tool. Part of that effort was through professional development for teachers. I took part in some of these as a student and some of them as presenter. I could go into details but I think is is safe to say that when code.org says they spend thousands of dollars per teacher for professional development events (Moving towards sustainability of computer science in schools) I don’t doubt it for a second. Still over the last bunch of years a lot of CS education professional development has been paid for by a combination of universities and industry (lots of that industry money was direct from Google to universities and a lot by a number of companies though code.org) This is not really a sustainable/scalable model. Well, it’s not sustainable if we are going to have enough CS teachers for every school to offer (and present) CS education to all students. As Mark Guzdial points out in his recent post at CACM (Changing who pays for CS professional development in the US and who controls it: It has to be local ) it is not how other subjects do it either. I have been hearing teachers say for years that industry should pay more to support CS education. And I have tended to agree. On the other side of the issue, many complain about an undue influence industry have on CS curriculum. Too many strings attached to the money. How much you worry about that often depends on how you feel about the company donating the money of course. Either way, is it fair to demand that the tech industry fund CS PD? Do other industries fund PD in their areas of interest? Actually, yes they do. There is a reason that most math classes are taught with Texas Instruments calculators! But, mostly you find industry funding for career/tech programs in career/tech schools which tends not to get the public attention it deserves. Is CS education a career training course or a core academic course? The answer is, of course, yes. If we want to really prepare students for either an academic or an industry future we have to focus on concepts and not on specific tools or platforms. This can be harder at times with industry funded training. In the long run we really need two things. One is more pre-service training for teachers who will teach computer science. That has to be folded into existing teacher training programs. While that seems to be happening some it is slow progress. The other thing we need is professional development for in service teachers. That training has to be paid for and prioritized locally. These days the PD for CS teachers I hear about most strongly supported in Advanced Placement Summer Institutes. That’s great and a lot of teachers benefit from it. My school paid my way to one a couple of years ago and I got a lot out of it. Training for teachers in K-8 and for courses that come prior to AP courses do not appear to have the same number of local options for teachers. That is changing especially with the work that code.org is doing with their local affiliates. Many of those programs will, I hope, grow and expand to reach more teachers. That will only happen as schools and school districts start encouraging (by funding) teachers to attend these courses. There is a less tangible, measurable reason we need local funding of CS PD. Organizations, and individuals, send a strong message by what they are willing to spend money on. Spending money of CS ED PD shows that CS education is important, that it is valued, and that the people teaching it are valued. Making it clear that CS education is important enough to spend money on training for teachers is an important message. I tend to believe spending money of PD will help retaining teachers and that is going to be really important."
"171","2018-10-22","2023-03-24","https://blog.acthompson.net/2018/10/the-imperative-to-teach-ethics.html","Ethics has been on my mind a lot lately. Last week, the ACM had a Twitter chat around the ACM Code of Ethics using the hashtag #ACMCodeOfEthics.It took place during the school day but I was able to take part for a while during lunch. It was a good discussion. Coincidently, Kara Swisher had an OpEd post in the New York Times titled Who Will Teach Silicon Valley to Be Ethical? There was a time when my biggest concern about the software industry was the poor quality of software (still a concern) These days I worry about the ethical quality of the companies producing that software. This is not a new concern. Years ago I heard the (now former) CEO of a large company talk about his “values coach.” That he needed some one to coach him on the companies published values was unsettling. Kara Swisher talks about “chief ethics officers” to help companies stick to ethical practices. That concerns me as well. Companies adopt the ethos of their leadership. If they leadership needs someone to tell them that they are pursuing unethical activities there is a problem. And that problem is going to become endemic throughout the company regardless of a chief ethics officer. We need to teach ethics long before students grow up to become CEOs. I took a look back at the Computer Science Curricula 2013 (CS2013) Final Report today. Yep, all the talk about ethics I remembered from task force meetings was still there. Ethics and professional practices are listed a Core Tier 1 topic. That is the highest of the three levels of importance for undergraduate computer science topics. That means all undergraduate computer science programs should teach ethics! The discussion in the document talks about the fact that having it as a stand alone course may miss students in some programs but that it can and should be integrated in many, if not most, other courses. In some ways I think integrating it into other courses should be a standard practice with or without a standalone ethics/professional practices course. Context matters. During the discussion on Twitter last week it was pointed out that many don’t see the ACM Code as having answers to specific questions. That’s probably true but I don’t think it is possible to write a code that answers every specific question. Rather I see the code as a place to start asking questions. How does what is being discussed fit in with ethical practices? What are the trade offs? There are always trade offs. How do we balance those trade offs to the side of the betterment of society? Where does that leave us who teach prior to the college/university level? Can we leave the teaching of ethics to the professors? Given the number of people I hear from who say they are unaware of specific ethical practices courses or mandates to discuss ethics in other courses I don’t think we dare. And let us not forget about all those people who bypass university completely! No, we’ve got to teach it. We’re not going to get many stand alone computer science ethics courses in high schools. OK I teach at a Catholic school and Ethics and Justice is a required course for our juniors. Ethics shows up in the course description of several of our courses and that is great. But as I said earlier, context matters. I am not going to assume that these other courses are sinking in. High school courses seem like silos to many students. “Why are we learning Binary in computer science that is a math topic?” is a question I hear regularly. Ethics have to be part of the discussion in computer science courses. It fits nicely into Advanced Placement Computer Science Principles. I think that was/is intentional. We have some great conversations about ethical issues in that course. What I want, what I think society needs, is for people to regularly think about the ethical impact of computing. Computing is changing every aspect of our lives. Without thinking about the ethical consequences of these changes we risk everything."
"172","2018-10-24","2023-03-24","https://blog.acthompson.net/2018/10/nominate-someone-as-2018-champion-of.html","Know someone or some organization or some school responsible for doing great things in computer science education? Maybe they should be nominated for this award. In celebration of the 2018 Computer Science Education Week (CSEdWeek), the Computer Science Teachers Association (CSTA) and Code.org are pleased to present the 2nd annual Champions of Computer Science Awards. Know of someone who’s achieved something outstanding in computer science education this past year? Tell us about it! Nominate a student, teacher, school, district, after-school club, organization, etc., to be recognized as a 2018 Champion of Computer Science. Those selected will be awarded a trip to Seattle, WA to be recognized on stage at the kickoff of CSEdWeek. This opportunity is only available for US submissions. Please complete this form by November 2nd to nominate your Champion of Computer Science. Email awards@csteachers.org if you have questions."
"173","2018-10-27","2023-03-24","https://blog.acthompson.net/2018/10/csta-new-england-regional-conference.html","This is the second of these conferences. How I missed the first year I don’t remember but I’m glad I made it to this one. The conference was held at Rhode Island College. I got some good things from it. We started with some welcoming remarks from the president of the college, the Rhode Island Commissioner of Education and a few others. It is clear that there is some strong support for improving CS education in Rhode Island from the state and from the universities. Rhode Island has made some great strides with hundreds of teachers trained in the last 2 and a half years. The have also expanded APCS into 78% of the state's high school. We than heard from a panel of representatives from the state Departments of Education from all of the New England states. IT was interesting to hear how the different states are progressing towards expanding CS education. Several people said that their state was ""working to catch up."" Given how little CS education had a few years ago and how much a lot of states are working I don't see these states as behind other states that much. Behind where they want to be is a whole different question. It is probably good that the various states don't want to fall behind other states. Next came concurrent sessions. Lots of concurrent sessions. Some were an hour long and some sessions were a set of three flash talks. I went to flash talks. Now the flash talks were good and I got value from them but I wish some of them had been longer. The committee might want to think about making some tough decisions and have fewer presenters but for longer sessions. Anyway. Elizabeth Patterson @EPPHS presented two flash sessions. One was on teaching binary, an interest of mine from way back, and shared the resources she uses at: https://goo.gl/9qNt3i Her second session (after lunch) was on sorting (another fun topic) and she again shared resources at https://goo.gl/uAz2t5 I’ll be spending some time looking through them for my own practice. This is exactly the sort of sharing we as CS educators should be doing more of. I also attended two sessions by representatives from the Lesley University STEAM Learning Lab. One was on visualizing computation with 3D modeling and printing. Very interesting and I got a few ideas but this one would really have benefited from being a lot longer that n15 minutes. Now that I know about them and their programs I’ll be spending some time at their web site looking for resources that I can use. Their other session was on physical computing. .I didn’t hear much new here but again I think the time limit was more responsible than the presenters. They clearly had a lot more to share than they could in 15 minutes. Fred Martin, UMass Lowell and the CSTA Board, talked about rethinking computational thinking. There is a lot of talk about that lately and I liked Fred’s take on it. Fred’s slides are at cstane2018-fredm He concludes with “CT is the “connecting tissue” between the world of computer science / programming expertise and the world of disciplinary knowledge” I think I like that as much as any definition of CT I have read lately. Karen Lang, MIT Appinventor, gave a talk on new and coming features for AppInventor. Tutorials seem interesting as does the new CloudDB which seems like a big improvement for data storage. There is a new emulator available for MacOS and a new one for Windows is coming. That’s good news. Also the companion app for iPhones has been submitted to Apple for the Apple store. At some point Apple will (we all hope) approve it and students will be able to put AppInventor apps on iPhones. Chad Williams, Central Connecticut State University, shared some of his ideas about teaching cryptography. I hope to get his slides because he has some good stuff that I hope to write more about at some point. Since this subject is coming up soon in my AP CS Principles course I can put some of this to work. Overall, this was a great little conference. I did some networking between sessions. Connecting with old friends, meeting some new people, and getting ideas from informal conversation as well and sessions. The food was good. We had a real breakfast – eggs, potatoes, sausage plus healthy stuff. Box lunches with good sandwiches and vegetarian options. Let’s pretend I didn’t eat the brownies that were available for snacks. Hopefully there will be a third conference next year."
"174","2018-10-29","2023-03-24","https://blog.acthompson.net/2018/10/getting-computer-science-teachers-to.html","A number of related (well in my eyes anyway) have got me thinking about how we need to develop computer science teachers. Phil Bagge’s post Developing Teacher Agency in Computing Part 1 pushed me over the edge. His Bagge scale of teaching agency makes a lot of sense to me. Computing Science? Dipped my toe with hour of code I am teaching using an open-ended programming environment I am adapting x resources I am creating my own resources I might put something between items 2 and 3 but I am not sure how I would express it. Maybe, “teaching from a script.” Regardless, there is a progression here. It takes a lot to move from one scale item to another. Some people are not, let’s face it, going to move very far along the scale. For some it will be time, for some interest, for some lack of support, and well lots of other reasons that will make sense for individuals. We’re going to need more people to move along the list if only so they can develop tools for those at the earlier levels. I got some push back from this meme - Asking teachers to teach from a script is like asking an artist to paint by numbers. I know that there are fans of tightly controlling what teachers teach and how they teach it. I’m not one of those people. I think we want and need teachers who know when to go “off script. Yes, that takes someone who is at more advanced levels of subject knowledge and pedagogic experience but it should still be a goal. Mike Zamansky wrote about From Scripts To Freestyle on his blog last week. He says that “Having a direction but not a script makes it easier to ""call and audible."" “ An audible in this context means taking a lesson in a new or different path to reach the end destination. Experienced teachers know that not all groups of students are the same. Even different sections of the same course in the same school year act and react differently. A lot of scripts don’t leave enough room to vary to meet the audience where they are. Our problem (where “our” means people who want to see computer science in every school for every student) is that we have a lot of wonderful teachers (not enough) who are still at the earlier levels of Bagge’s scale. They need the script. They need a lot of scaffolding. They don’t yet have the content knowledge to “wing it” or jump off script. Some teachers are never going to get beyond the middle of the Bagge scale. They aren’t that motivated. They see themselves as [some other subject] teachers who have to fill out their workload with computer science. It’s a reality and it will take a long time before we have enough teachers who see themselves as CS teachers who maybe have to teach something else from time to time. So we have to make sure those teachers have the best resources possible even if that means some scripting. It’s a big responsibility for curriculum developers. I would argue that there is a responsibility for teachers who are developing their own resources to share as much of those resources as they can. I am told there are some teachers who keep their resources to themselves on purpose. I don’t know any of those teachers and I hope they are a myth. But I do know that there are teachers willing to share who don’t feel like they have a sharing platform. Some are to shy or lacking in confidence to propose presentations for conferences. Blogs make a great platform and they are free to set up. There are lots of options like blogger.com and wordpress.com and more. Jump in, the water is fine. Many teachers underestimate their own abilities as presenters. It may be surprising that someone who makes multiple presentations a day the the really difficult audience of middle or high school school students can be nervous about presenting to teachers it happens. Teachers can be a tough audience and there is an intimidation factor of presenting to people who also present a lot and who know the content. My experience suggests that teachers at CS conferences are very supportive and very excited to learn new things. No, really, you’ll be fine. Share what works for you. So to help others develop I will paraphrase this plea form “Little Shop of Horrors” Teach Me!"
"175","2018-11-02","2023-03-24","https://blog.acthompson.net/2018/11/propose-presentation-for-csta-annual.html","CSTA just announced the Call for Proposals. for the CSTA Annual Conference just days after I blogged (Getting Computer Science Teachers To The Next Level ) that people who help others develop as CS teachers. Coincidence? Actually, yes, but who cares. Now Doug Bergman has a very nice blog post about why you should submit a proposal on the CSTA Blog. It’s all good stuff and all true. You know I have to add my two cents though right? Presenting at a conference like CSTA is a great way to make a contribution to the greater computer science education community. Making a difference is why we teach isn’t it? A conference like CSTA is an opportunity to expand our reach and make a difference beyond the walls of our own school or the boundaries of our own districts. We all have idea and we all try different things. Some of them work. Some of them don’t work. We learn and go forward regardless. There is a saying that anyone can learn from their own mistakes but the really smart people learn from other people’s mistakes. Conferences are a chance for people to learn from the mistakes of others. I have known a lot of amazing teachers who say “but I’m not good enough” or “my ideas are nothing special.” Yes, the imposter syndrome is strong in many of us. If something works in your classroom than you have a success story to share. If A project, a role play, a lesson plan, a tool you have made, adapted, or explored has made a difference in your teaching practice you have something to share. Few of us use nothing but canned scripts. The audience at the CSTA conference is very warm, friendly, and supportive. People are their to learn and share ideas not to be critical of others. Sure you’ll get questions and you will probably get suggestions as well. A good speaker presents to learn as well as to teach. Presenting at CSTA will make you a better teacher. You’ll get as much (if not more) than you give."
"176","2018-11-05","2023-03-24","https://blog.acthompson.net/2018/11/programming-projects-should-be-personal.html","I’m always looking for new projects. I find them in the strangest places. Facebook for one. And some not so strange places. The AP CS Principles curriculum from code.org has lead me to several. Most recently, the unit on data and privacy took my class and me to the Data Privacy Lab at Harvard The site has two sections, one looks at your browser history and the other looks at some of your demographic data to see how identifiable you are. One enters their zip code, birthday, and gender. The system looks at census data. and shows you how identifiable you are from that limited data set. Well that is interest but where is the project you hint at in the title of the post. Ah, good question. Since this is a tool based at Harvard you can also see how unique you would be at Harvard. This suggested to me that looking at data from the school were I teach might be more interesting to my students. I asked my Director of IT (have I bragged about how awesome tech support is at my school lately) and a short time later I had a nice comma separated list of gender, birthday, and zip code for all of the students. No more personally identifiable information than that. A little bit of coding and I had my own data tool. That’s when I decided that I had a possible assignment for my students. I think that students are more interested in projects that are personal to them. Looking at data from Harvard, as fascinating as that could be, is probably not as appealing to a student as data from their own school. They should be able to find themselves in the data. I hope they’ll want to see what they have in common with others in the school. Now I could assign all of my students the same project. That is what I usually do. I’ve been wanting more variety though. I don’t want one student to solve the project and just share it with their neighbors. A little help, a few pointers, that’s ok but not the whole thing. For this exercise I decided to try something new (to me at least) and offer a lot of options. They’re all the same basic logic and require the same basic “tools” but there are enough different to confuse a student who copies without understanding. At least I hope that is the case. So I gave options: How many males is a particular zip code How many females in a particular zip code How many males born is a specific month How many females born in a specific month How many males born is a specific year How many females born in a specific month How many people from a specific zip code were born in a specific month How many people from a specific zip code were born is a specific year How many people were born on a specific day (same exact day, month, and year) What percentage of students are male and female Which zip code has the most people (this is a tougher one for people who like a challenge) None of this is hard (although one of my students insists I am not allowed to say anything is easy) but I just want them to have a little practice problem solving with arrays before we move on to a new topic. I am not allowing students who sit together to do the same exercise. Eventually I want to assign everyone their own unique variation. IF this works out I will start trying to think of similar little exercises that can be just different enough for each student that they have to think on their own. Anyone else do this sort of thing? Does it work for you? Does it just sound crazy? Yeah, grading will be interesting. Any other concerns?"
"177","2018-11-06","2023-03-24","https://blog.acthompson.net/2018/11/teaching-computer-science-teachers-to.html","My teaching style, especially in the first years, was greatly influenced by the man who taught me computer science. A wonderful man who really instilled a love for CS and a lot of knowledge. We didn’t know a lot about teaching CS or programming45 years ago. In fact I think we were really just starting to figure programming out. How to teach it was almost a black art. Most teachers tend to teach the way they learned. It worked for them after all. Today though we know more about how to teach CS. Not enough but at least there is progress. Thus brings us to how to teach the people who will teach computer science in K-12. There are two things future CS teachers need. Content knowledge and knowledge of how to teach CS. Many universities are asking CS faculty to teach the content. My big concern here is that I want teachers to be taught by people who model best teaching practices. Almost every teacher I know has been in a professional development session about how to teach run by a presenter who didn’t model what they were teaching. It’s not going to be enough to have classes that teach how to teach if content providers don’t model that techniques. A lot of universities are going to struggle to find such a person. Oh sure their research professors have great content knowledge but teaching to an auditorium of 300 university students is not the same as a class of 15 to 30 high school students. And grades k-3? Not sure many university faculty are ready to teach CS to little kids or to future kindergarten teachers for that matter. (Note that I love and respect kindergarten teachers. My daughter in law and my cousin both teach kindergarten.) One would like to think that teaching professors, either special role at large institutions, or regular faculty at liberal arts and smaller institutions would be better models. Are they? Surely many are. But many educators don’t adopt research based teaching methods for teaching CS. (Mark Guzdial has written about this several times. For example here) How many university CS faculty know about things like subgoal labeling, and Parsons problems? What we need are CS educators to teach pre-service teachers using the methods that we know can improve teaching. That’s going to be tough for a while. One suggestion that has been made (credit Mike Zamansky) is having current high school teachers teach pre-service teachers. The idea being that they know well how to teach younger students. Not a totally bad idea especially if those teachers have taken advantage of changes in what we know about teaching CS either from their own experience or from additional study or both. Politics at universities may make that troublesome. And if you think school teachers are underpaid look into how adjunct faculty are compensated sometime. Ouch! What is going to happen is that some schools of education will do it right. For some definition of right. Those schools will take preparing CS teachers seriously and make it a priority to get good faculty, using current methods, and probably doing CS ED research themselves. The teachers they graduate will be in high demand and attract more students. Those universities will (one hopes) be emulated by others as the demand for well-prepared CS teachers grows. I can’t wait to see which universities make this a priority and set the standard for the rest. No, really, I can’t wait."
"178","2018-11-09","2023-03-24","https://blog.acthompson.net/2018/11/how-do-we-define-successful-high-school.html","Mark Guzdial has an interesting post asking When do we know that a programming course is not working for non-CS majors? The focus of the post is undergraduate level computer science courses. Can universities create CS courses that work for CS majors and non-CS Majors at the same time. It’s an important question for universities who are faced with more and more CS students and having trouble hiring enough faculty. We face some similar questions in secondary school computer science. In secondary schools we don’t really have majors and we don’t have a way to identify CS majors. So all of our courses have students who may or may not major in computer science when they get to university. We not only have to ask if our courses are working for future CS majors and for students moving into other majors. Do we even know what “working” means in the secondary school environment? Is a first course working if enrollment is up in more advanced courses? If enrollment does not go up does that mean the first course is not working or are their systemic reasons like guidance pushing students to more world language or other sciences? Or perhaps scheduling problems with too many interesting electives and to few open slots in the schedule? Are our courses working or failing based on the number of students who do go on to major in CS? Or is that not a good measure because a lot of people in other majors are likely to need CS. More and more math and science courses make use of programming for example. Generally it is very hard to collect data about our students once they graduate. I need to think on this some more but I am hoping some of you, my readers, have some thoughts on the matter. We probably need some answers as we work to convince more schools to offer CS. Administrators will likely want to know how we know we are teaching the right things the right way."
"179","2018-11-12","2023-03-24","https://blog.acthompson.net/2018/11/guest-hosting-tweetmeet-on-cs-and-hour.html","Computer Science Education week is fast approaching. It's a big week and one of the big activities for a lot of teachers, students, and schools is the Hour of Code. Microsoft Education is running a Twitter chat or Tweet Meet on the topic and I was asked to be one of the guest hosts. It should be very interesting with a lot of international flavor. Quite an interesting line up of international teachers co-hosting across time zones, national borders, and languages. I hope you’ll join us. More information at https://educationblog.microsoft.com/2018/11/tweetmeet-computer-science-msfteduchat/"
"180","2018-11-13","2023-03-24","https://blog.acthompson.net/2018/11/toys-or-tools.html","Are we using toys or tools to teach computers science? The cute little robots for example. Or Micro:bit? or any number of other fun little gadgets that we use to make learning more fun and interesting? Toys or tools? Calling them toys makes them seem frivolous and unimportant. See Merriam-Webster definition of toy which includes “something (such as a preoccupation) that is paltry or trifling” “Tools” implies work or perhaps even not fun. Too serious for some though. The definition of “toy” also includes “something for a child to play with” Ok, “play” seems a little better than “trifling” but still not so serious. Isn’t school serious business? Yet educators know that play is the way children, especially little children learn. And we’ve know this for a long time. “The most effective kind of education is that a child should play amongst lovely things.” ~ Plato I had a related conversation with my programming students the other day. I asked who needed more time to finish a project. A student replied “Everyone but the students who actually write programs for fun.” I do have a couple of those. I tend to see one or two and sometimes three in a course. The students who find the fun in the course are the ones who do the best. They learn the most. They learn the fastest. And they create the most interesting projects. There may not be a coding gene (as Mark Guzdial insists and backs up with research) but some students sure do seem to find coding more fun than others. As a teacher I do try to make it fun for as many as possible. My experience tells me (not research so doesn’t count for much perhaps) that students who enjoy their projects learn more and do better at coding. Calling the tools we use to make things more interesting “toys” or “tools” doesn’t change that they make things more fun and interesting. Words may bias people so we should be careful how we use them. Perhaps we tell the funding people they are tools. And maybe we say the same to parents. Calling them “toys” will lower stress for some students and cause others to take things less seriously. It can be a tough call. Among ourselves (educators) we can call them toys because we understand that toys and play are the tools of learning. For the most part I think we should avoid categorizing them as either tools or toys. There is too much emotional baggage about both of those words. Let’s try to avoid broad characterizations completely and just call them what they are: computers, robots, sensors, or what ever. Remember fun is good even when it looks like work to someone else. FWIW I found that Plato quote at Child’s Play Magazines Quotes about play Lots of great ones to choose from. Some of the web most things on the Internet are blogs. This post is inspired by a post from Doug Peterson (as many are) that quotes and links to another blog. Specifically Doug’s Toys or Tools post that links to Tim King’s ECOO BIT18: Reductionism and Ignorance in Educational Technology post. Both posts are worth a read."
"181","2018-11-14","2023-03-24","https://blog.acthompson.net/2018/11/post-secondary-cybersecurity-curricular.html","There is more computer science than we could ever cover in grades K-12. So much of it is important and exciting. Every parent open house I get suggestions for what we should teach in high school. There is no way we can teach it all. There is no way we can do everything in universities either. One other thing is clear, cyber security is growing in importance. While I try to cover a little of it in my courses (easily fits a few classes in several courses) I can’t cover as much as I’d like. My hope is that universities cover a lot more. I think most do. The ACM and IEEE have just reported out a document to help post-secondary schools design their cybersecurity programs. I haven’t read the whole document yet but I know some of the people involved in writing it and in the process that goes into creating documents like this. so I am confident in recommending it. Do you cover cybersecurity in your curriculum? How much do you have time for? First-Ever Global Curriculum Guidelines Reflect Worldwide Demand for Qualified Professionals and Urgent Industry Needs After an extensive two-year process, a joint task force led by the Association for Computing Machinery (ACM) and the IEEE Computer Society (IEEE-CS) has released a first-ever set of global curricular recommendations in cybersecurity education. This new set of guidelines, Cybersecurity Education Curriculum (CSEC2017), is designed to be the leading resource for comprehensive cybersecurity curricular content at the post-secondary level. More than 320 advisors drawn from 35 different countries contributed to CSEC2017."
"182","2018-11-15","2023-03-24","https://blog.acthompson.net/2018/11/16000-bbc-sound-effects.html","I don’t know about you but I regularly go on the lookout for sound effects for projects. Today, I have to share this new source for sound files that may be used for educational purposes. 16,000 BBC Sound Effects I found this database to be fairly easily searchable. Clips are various lengths and sizes so be aware of that. I imagine you could convert the WAV files to other formats if you really needed to. I’m still experimenting with them. These 16,000 BBC Sound Effects are made available by the BBC in WAV format to download for use under the terms of the RemArc Licence. The Sound Effects are BBC copyright, but they may be used for personal, educational or research purposes, as detailed in the license."
"183","2018-11-16","2023-03-24","https://blog.acthompson.net/2018/11/testing-computer-science-knowledge-is.html","How to evaluate computer science students is always a tough question. It’s everywhere that computer science is taught. There is something of an issue with a course offered in the United Kingdom f or example. Exams ‘useless’ for computer science, say experts Among the experts they quote are two educators. Miles Berry is someone I know and he definitely qualifies as an expert. The software developer the article quotes develops educational software, which is interesting. It seems like articles on software education always seem to include a quote from a software developer. Why? In any case, evaluating CS knowledge is a tricky thing. I prefer projects to tests and quizzes but they have limitations as well. Mostly that it is easy to cheat. Students have time to figure things out, which is great, but that means one has trouble knowing what they know against how good they are at looking things up. Calling this cheating might not be the right word because real programmers share and copy code all the time. And being able to look things up is an important skill. Paper tests are harder to cheat on but limit creativity. And they're no fun. I use the occasional quiz in my classes. It sort of keeps kids honest to a point and lets me get a better handle on where students are struggling with concepts. Having one on one conversations might help some. But that doesn’t scale well. Some students have trouble communicating what they know and some teachers have trouble asking the right questions. So much depends on the teacher student relationship. I wish we didn't have to grade at all. That would require students who learn because they want to know things and not just want to get good grades. As teachers we would still have to understand where students were having a hard time because that would help us to teach better and students to learn better. Most evaluative instruments feel like blunt objects to me."
"184","2018-11-19","2023-03-24","https://blog.acthompson.net/2018/11/the-learner-gets-vote.html","One of the cool things about Twitter is that some interesting discussions take place among really smart people and the rest of us get to watch and, if we’re smart, learn. One such conversation took place over the past weekend with a number of really smart, very well informed (with, you know, actual research behind them) educators talking about CS pedagogy. The discussion was between a number of high powered university professors. As a lowly high school teacher I was hesitant to inject my thoughts. But I seem to be genetically incapable on keeping my thoughts to myself so .. My comment was “A lot of times we forget the student and the environment they live in. The best thought out pedagogy in the world doesn't work if students reject it.” It may be surprising but many students have strong ideas about what they should be learning. Their ideas of what is relevant are often different from that of their teachers. It’s easy for us as educators to say “we know what’s best” but students do get a vote. If students think the tool is too hard, too easy, or just wrong it will be a struggle for them. Sure we as teachers can do a lot to make things go smoother. We can explain why it is good to use that particular tool for example. And we can make sure that projects and exercises are interesting to students and not just to us. What we can’t do is just assume that because we know the pedagogy is right that students will take that for granted and wholly embrace our methods. In fact, we have an obligation to do so. “Because I said so” almost never works as a motivation."
